,idShow,idCategory
23450,11697,81
23451,11698,65
23452,11698,6
23453,11699,67
23454,11700,79
23455,11700,11
23456,11700,23
23457,11701,16
23458,11701,20
23459,11702,45
23460,11702,48
23461,11702,2
23462,11703,65
23463,11704,64
23464,11704,1
23465,11704,66
23466,11705,66
23467,11706,66
23468,11707,66
23469,11708,16
23470,11708,1
23471,11708,69
23472,11709,64
23473,11709,1
23474,11709,66
23475,11710,2
23476,11710,16
23477,11711,65
23478,11712,65
23479,11713,45
23480,11713,34
23481,11714,79
23482,11714,11
23483,11715,67
23484,11716,2
23485,11716,78
23486,11717,2
23487,11717,72
23488,11718,49
23489,11718,34
23490,11719,22
23491,11719,65
23492,11719,16
23493,11720,45
23494,11720,48
23495,11720,65
23496,11721,45
23497,11721,48
23498,11721,11
23499,11722,65
23500,11722,16
23501,11722,68
23502,11723,65
23503,11723,67
23504,11724,1
23505,11724,66
23506,11724,11
23507,11725,65
23508,11725,11
23509,11726,65
23510,11726,68
23511,11726,11
23512,11727,22
23513,11727,16
23514,11727,40
23515,11728,49
23516,11728,34
23517,11729,65
23518,11730,11
23519,11731,65
23520,11732,67
23521,11732,11
23522,11732,81
23523,11733,65
23524,11734,79
23525,11734,11
23526,11735,16
23527,11735,76
23528,11735,34
23529,11736,65
23530,11736,44
23531,11736,76
23532,11737,65
23533,11738,2
23534,11738,16
23535,11739,45
23536,11739,49
23537,11740,23
23538,11741,49
23539,11741,20
23540,11742,16
23541,11742,76
23542,11742,72
23543,11743,67
23544,11744,71
23545,11744,11
23546,11745,67
23547,11746,11
23548,11747,64
23549,11747,1
23550,11747,66
23551,11748,44
23552,11748,11
23553,11749,66
23554,11749,11
23555,11750,16
23556,11750,31
23557,11751,16
23558,11751,44
23559,11751,76
23560,11752,79
23561,11752,11
23562,11753,45
23563,11753,48
23564,11753,2
23565,11754,64
23566,11754,1
23567,11754,66
23568,11755,22
23569,11755,65
23570,11756,67
23571,11757,79
23572,11757,11
23573,11758,22
23574,11758,65
23575,11759,65
23576,11760,16
23577,11760,31
23578,11761,65
23579,11761,23
23580,11762,65
23581,11762,44
23582,11762,72
23583,11763,65
23584,11763,23
23585,11764,65
23586,11765,16
23587,11765,44
23588,11766,1
23589,11766,6
23590,11766,11
23591,11767,65
23592,11767,23
23593,11768,45
23594,11768,48
23595,11768,1
23596,11769,16
23597,11769,68
23598,11770,65
23599,11771,11
23600,11772,2
23601,11772,6
23602,11773,2
23603,11774,77
23604,11774,2
23605,11774,78
23606,11775,45
23607,11775,48
23608,11775,16
23609,11776,11
23610,11777,65
23611,11778,16
23612,11778,31
23613,11779,16
23614,11779,31
23615,11780,71
23616,11780,2
23617,11780,16
23618,11781,48
23619,11781,16
23620,11782,65
23621,11783,16
23622,11783,68
23623,11784,22
23624,11784,40
23625,11784,34
23626,11785,45
23627,11785,48
23628,11785,1
23629,11786,71
23630,11786,2
23631,11786,16
23632,11787,2
23633,11787,16
23634,11787,31
23635,11788,45
23636,11788,48
23637,11788,20
23638,11789,2
23639,11789,16
23640,11789,34
23641,11790,45
23642,11790,48
23643,11790,22
23644,11791,2
23645,11791,6
23646,11792,2
23647,11792,16
23648,11792,31
23649,11793,77
23650,11793,2
23651,11793,78
23652,11794,65
23653,11795,16
23654,11795,76
23655,11795,31
23656,11796,2
23657,11796,63
23658,11797,65
23659,11797,70
23660,11797,66
23661,11798,49
23662,11798,34
23663,11799,22
23664,11799,65
23665,11799,40
23666,11800,22
23667,11800,65
23668,11800,16
23669,11801,64
23670,11801,66
23671,11801,11
23672,11802,22
23673,11802,65
23674,11802,16
23675,11803,79
23676,11803,11
23677,11804,79
23678,11804,11
23679,11805,11
23680,11805,31
23681,11806,71
23682,11806,16
23683,11806,66
23684,11807,65
23685,11807,67
23686,11808,65
23687,11809,22
23688,11809,16
23689,11810,11
23690,11811,66
23691,11812,11
23692,11812,31
23693,11813,11
23694,11813,23
23695,11814,45
23696,11814,34
23697,11815,2
23698,11816,77
23699,11816,2
23700,11816,20
23701,11817,45
23702,11817,48
23703,11818,68
23704,11818,67
23705,11819,14
23706,11819,72
23707,11820,16
23708,11820,76
23709,11820,31
23710,11821,16
23711,11821,76
23712,11821,31
23713,11822,16
23714,11822,68
23715,11823,16
23716,11823,76
23717,11823,31
23718,11824,67
23719,11825,45
23720,11825,48
23721,11825,16
23722,11826,23
23723,11827,2
23724,11827,16
23725,11827,76
23726,11828,23
23727,11829,23
23728,11830,16
23729,11830,76
23730,11830,31
23731,11831,65
23732,11831,76
23733,11832,65
23734,11832,16
23735,11832,76
23736,11833,48
23737,11833,16
23738,11833,31
23739,11834,16
23740,11834,76
23741,11834,31
23742,11835,23
23743,11836,23
23744,11837,71
23745,11837,65
23746,11838,49
23747,11839,65
23748,11840,65
23749,11841,2
23750,11841,16
23751,11841,20
23752,11842,16
23753,11842,31
23754,11842,20
23755,11843,65
23756,11844,65
23757,11845,65
23758,11846,45
23759,11846,48
23760,11846,49
23761,11847,45
23762,11847,48
23763,11847,34
23764,11848,22
23765,11848,65
23766,11848,16
23767,11849,22
23768,11849,65
23769,11850,2
23770,11850,31
23771,11851,48
23772,11851,65
23773,11851,11
23774,11852,48
23775,11852,14
23776,11853,45
23777,11853,2
23778,11854,71
23779,11854,16
23780,11854,1
23781,11855,48
23782,11855,16
23783,11856,11
23784,11856,31
23785,11857,2
23786,11857,11
23787,11858,2
23788,11858,31
23789,11859,2
23790,11859,11
23791,11859,31
23792,11860,16
23793,11860,23
23794,11861,22
23795,11861,16
23796,11861,76
23797,11862,2
23798,11862,11
23799,11862,31
23800,11863,2
23801,11863,16
23802,11864,2
23803,11865,65
23804,11865,16
23805,11865,76
23806,11866,2
23807,11866,16
23808,11866,76
23809,11867,2
23810,11867,31
23811,11868,11
23812,11868,31
23813,11869,45
23814,11869,48
23815,11869,49
23816,11870,45
23817,11870,48
23818,11870,49
23819,11871,11
23820,11871,31
23821,11872,11
23822,11873,16
23823,11873,31
23824,11873,20
23825,11874,16
23826,11874,1
23827,11874,14
23828,11875,45
23829,11875,48
23830,11875,16
23831,11876,45
23832,11876,48
23833,11876,16
23834,11877,22
23835,11877,16
23836,11878,49
23837,11878,34
23838,11879,67
23839,11880,16
23840,11880,49
23841,11880,20
23842,11881,16
23843,11881,20
23844,11882,65
23845,11882,67
23846,11883,66
23847,11883,11
23848,11884,2
23849,11884,72
23850,11884,78
23851,11885,2
23852,11885,31
23853,11886,23
23854,11887,71
23855,11887,65
23856,11887,6
23857,11888,16
23858,11889,2
23859,11889,16
23860,11889,76
23861,11890,65
23862,11891,16
23863,11891,40
23864,11891,34
23865,11892,67
23866,11893,22
23867,11893,16
23868,11893,49
23869,11894,67
23870,11895,65
23871,11896,22
23872,11896,65
23873,11896,6
23874,11897,65
23875,11898,22
23876,11898,65
23877,11899,31
23878,11900,2
23879,11900,16
23880,11900,31
23881,11901,1
23882,11901,14
23883,11902,64
23884,11902,66
23885,11902,11
23886,11903,65
23887,11904,34
23888,11905,65
23889,11905,76
23890,11906,45
23891,11906,48
23892,11906,16
23893,11907,11
23894,11908,65
23895,11909,67
23896,11910,2
23897,11910,16
23898,11910,31
23899,11911,67
23900,11912,67
23901,11913,65
23902,11914,49
23903,11914,34
23904,11915,2
23905,11915,49
23906,11916,67
23907,11917,67
23908,11918,45
23909,11918,34
23910,11919,2
23911,11919,16
23912,11920,67
23913,11921,45
23914,11921,48
23915,11921,16
23916,11922,2
23917,11922,31
23918,11923,22
23919,11923,16
23920,11924,65
23921,11925,45
23922,11925,32
23923,11925,34
23924,11926,16
23925,11927,65
23926,11927,6
23927,11928,45
23928,11928,23
23929,11929,40
23930,11929,34
23931,11930,65
23932,11930,81
23933,11931,45
23934,11931,32
23935,11931,16
23936,11932,23
23937,11933,49
23938,11933,34
23939,11934,2
23940,11934,65
23941,11935,45
23942,11935,22
23943,11935,16
23944,11936,11
23945,11937,65
23946,11938,16
23947,11938,49
23948,11938,20
23949,11939,2
23950,11939,16
23951,11940,64
23952,11940,66
23953,11941,2
23954,11941,65
23955,11941,68
23956,11942,14
23957,11943,1
23958,11943,66
23959,11943,11
23960,11944,16
23961,11945,64
23962,11945,1
23963,11945,66
23964,11946,64
23965,11946,66
23966,11947,64
23967,11947,1
23968,11947,66
23969,11948,66
23970,11948,11
23971,11949,64
23972,11949,1
23973,11949,66
23974,11950,14
23975,11951,48
23976,11951,65
23977,11951,11
23978,11952,1
23979,11952,66
23980,11952,11
23981,11953,2
23982,11953,31
23983,11954,48
23984,11954,80
23985,11954,2
23986,11955,45
23987,11955,48
23988,11955,2
23989,11956,16
23990,11956,49
23991,11956,34
23992,11957,2
23993,11957,31
23994,11958,16
23995,11958,6
23996,11958,31
23997,11959,65
23998,11960,64
23999,11960,66
24000,11960,11
24001,11961,11
24002,11962,45
24003,11962,48
24004,11962,2
24005,11963,64
24006,11963,66
24007,11963,11
24008,11964,65
24009,11964,6
24010,11965,45
24011,11965,48
24012,11965,22
24013,11966,67
24014,11967,2
24015,11967,78
24016,11968,71
24017,11968,76
24018,11968,66
24019,11969,45
24020,11969,32
24021,11969,2
24022,11970,2
24023,11970,16
24024,11971,16
24025,11971,49
24026,11971,20
24027,11972,77
24028,11972,2
24029,11972,20
24030,11973,45
24031,11973,48
24032,11974,65
24033,11975,49
24034,11975,34
24035,11976,65
24036,11977,2
24037,11978,2
24038,11978,78
24039,11979,16
24040,11979,68
24041,11980,2
24042,11980,16
24043,11980,49
24044,11981,16
24045,11981,40
24046,11982,65
24047,11982,11
24048,11982,69
24049,11983,49
24050,11983,34
24051,11984,2
24052,11984,31
24053,11985,67
24054,11986,64
24055,11986,66
24056,11987,66
24057,11988,22
24058,11988,16
24059,11989,22
24060,11989,65
24061,11989,11
24062,11990,2
24063,11990,16
24064,11990,44
24065,11991,2
24066,11992,2
24067,11992,16
24068,11993,48
24069,11993,2
24070,11993,31
24071,11994,65
24072,11995,65
24073,11996,2
24074,11997,45
24075,11997,34
24076,11998,65
24077,11998,67
24078,11999,2
24079,11999,16
24080,12000,45
24081,12000,34
24082,12001,65
24083,12001,16
24084,12002,20
24085,12002,34
24086,12003,65
24087,12004,65
24088,12005,2
24089,12005,20
24090,12005,78
24091,12006,2
24092,12006,16
24093,12006,6
24094,12007,16
24095,12007,68
24096,12008,2
24097,12008,76
24098,12009,45
24099,12009,48
24100,12009,16
24101,12010,48
24102,12010,2
24103,12011,65
24104,12012,45
24105,12012,34
24106,12013,2
24107,12014,22
24108,12015,71
24109,12015,16
24110,12016,16
24111,12016,31
24112,12017,65
24113,12017,16
24114,12018,2
24115,12019,11
24116,12020,16
24117,12020,69
24118,12021,16
24119,12021,44
24120,12021,31
24121,12022,16
24122,12022,1
24123,12022,44
24124,12023,11
24125,12024,11
24126,12024,31
24127,12025,16
24128,12025,69
24129,12026,23
24130,12027,2
24131,12027,78
24132,12028,2
24133,12028,16
24134,12029,23
24135,12030,72
24136,12030,23
24137,12031,44
24138,12031,11
24139,12032,23
24140,12033,45
24141,12033,16
24142,12033,34
24143,12034,48
24144,12034,80
24145,12034,2
24146,12035,34
24147,12036,16
24148,12036,76
24149,12036,31
24150,12037,16
24151,12037,34
24152,12038,45
24153,12038,34
24154,12039,65
24155,12040,45
24156,12040,48
24157,12041,16
24158,12041,66
24159,12042,67
24160,12043,67
24161,12044,64
24162,12044,1
24163,12044,11
24164,12045,2
24165,12045,67
24166,12046,14
24167,12047,14
24168,12048,2
24169,12048,16
24170,12048,31
24171,12049,1
24172,12049,14
24173,12050,65
24174,12050,6
24175,12051,16
24176,12051,40
24177,12051,34
24178,12052,2
24179,12052,16
24180,12052,44
24181,12053,11
24182,12054,23
24183,12055,45
24184,12055,48
24185,12055,67
24186,12056,71
24187,12056,16
24188,12056,68
24189,12057,16
24190,12057,6
24191,12058,16
24192,12058,44
24193,12059,45
24194,12059,48
24195,12059,20
24196,12060,64
24197,12060,1
24198,12060,66
24199,12061,65
24200,12062,67
24201,12063,67
24202,12064,16
24203,12064,69
24204,12065,48
24205,12065,2
24206,12065,14
24207,12066,68
24208,12067,71
24209,12067,2
24210,12067,78
24211,12068,2
24212,12068,22
24213,12068,16
24214,12069,11
24215,12070,11
24216,12071,65
24217,12072,16
24218,12072,68
24219,12073,67
24220,12074,22
24221,12074,65
24222,12074,11
24223,12075,65
24224,12075,68
24225,12075,72
24226,12076,11
24227,12077,11
24228,12078,1
24229,12078,66
24230,12078,11
24231,12079,1
24232,12079,66
24233,12079,11
24234,12080,65
24235,12080,81
24236,12081,16
24237,12081,31
24238,12082,16
24239,12082,49
24240,12082,34
24241,12083,11
24242,12084,1
24243,12084,66
24244,12084,11
24245,12085,22
24246,12085,65
24247,12086,49
24248,12086,34
24249,12087,65
24250,12087,20
24251,12088,16
24252,12088,31
24253,12088,20
24254,12089,65
24255,12090,16
24256,12090,68
24257,12091,2
24258,12092,65
24259,12092,66
24260,12093,67
24261,12094,65
24262,12094,6
24263,12094,67
24264,12095,71
24265,12095,65
24266,12095,6
24267,12096,20
24268,12096,34
24269,12097,22
24270,12097,16
24271,12097,44
24272,12098,49
24273,12099,49
24274,12099,34
24275,12100,71
24276,12100,65
24277,12100,31
24278,12101,2
24279,12101,31
24280,12102,67
24281,12103,71
24282,12103,2
24283,12103,78
24284,12104,71
24285,12104,2
24286,12104,78
24287,12105,22
24288,12105,16
24289,12105,44
24290,12106,16
24291,12106,76
24292,12107,71
24293,12107,34
24294,12108,71
24295,12108,65
24296,12109,16
24297,12109,68
24298,12110,2
24299,12110,49
24300,12110,34
24301,12111,49
24302,12111,34
24303,12112,2
24304,12112,1
24305,12112,78
24306,12113,71
24307,12113,65
24308,12114,67
24309,12115,65
24310,12116,71
24311,12116,16
24312,12116,11
24313,12117,16
24314,12118,11
24315,12119,11
24316,12120,2
24317,12120,16
24318,12121,6
24319,12121,11
24320,12122,49
24321,12122,20
24322,12122,34
24323,12123,23
24324,12124,16
24325,12124,49
24326,12124,34
24327,12125,65
24328,12126,2
24329,12126,65
24330,12126,16
24331,12127,23
24332,12128,2
24333,12129,65
24334,12129,44
24335,12130,71
24336,12130,2
24337,12130,78
24338,12131,2
24339,12131,78
24340,12132,16
24341,12133,2
24342,12133,16
24343,12134,2
24344,12135,2
24345,12135,66
24346,12136,65
24347,12136,16
24348,12137,48
24349,12137,2
24350,12137,14
24351,12138,16
24352,12138,40
24353,12139,22
24354,12139,16
24355,12139,34
24356,12140,22
24357,12140,65
24358,12141,65
24359,12141,11
24360,12141,31
24361,12142,66
24362,12142,11
24363,12143,2
24364,12143,66
24365,12143,11
24366,12144,11
24367,12145,22
24368,12145,16
24369,12146,66
24370,12146,11
24371,12147,45
24372,12147,48
24373,12147,66
24374,12148,66
24375,12148,11
24376,12149,11
24377,12150,67
24378,12151,16
24379,12151,44
24380,12151,31
24381,12152,45
24382,12152,48
24383,12152,32
24384,12153,49
24385,12153,34
24386,12154,16
24387,12154,44
24388,12155,45
24389,12155,48
24390,12155,1
24391,12156,34
24392,12157,65
24393,12158,2
24394,12159,16
24395,12160,11
24396,12161,67
24397,12162,2
24398,12162,1
24399,12162,78
24400,12163,49
24401,12163,34
24402,12164,45
24403,12164,34
24404,12165,32
24405,12166,32
24406,12167,23
24407,12168,72
24408,12168,23
24409,12169,79
24410,12170,11
24411,12171,2
24412,12171,78
24413,12172,11
24414,12173,16
24415,12173,49
24416,12173,40
24417,12174,79
24418,12175,11
24419,12176,23
24420,12177,23
24421,12178,64
24422,12178,66
24423,12179,2
24424,12179,16
24425,12179,6
24426,12180,45
24427,12180,48
24428,12180,32
24429,12181,16
24430,12181,49
24431,12181,44
24432,12182,1
24433,12182,79
24434,12182,11
24435,12183,23
24436,12184,2
24437,12184,78
24438,12185,45
24439,12185,48
24440,12185,16
24441,12186,45
24442,12186,48
24443,12186,16
24444,12187,22
24445,12187,16
24446,12187,40
24447,12188,2
24448,12188,1
24449,12188,14
24450,12189,22
24451,12189,16
24452,12190,65
24453,12190,81
24454,12191,48
24455,12191,32
24456,12191,16
24457,12192,75
24458,12192,16
24459,12192,6
24460,12193,45
24461,12193,48
24462,12193,22
24463,12194,2
24464,12194,16
24465,12194,31
24466,12195,2
24467,12195,78
24468,12196,2
24469,12196,20
24470,12197,45
24471,12197,48
24472,12197,80
24473,12198,45
24474,12198,48
24475,12198,1
24476,12199,16
24477,12199,49
24478,12199,34
24479,12200,45
24480,12200,48
24481,12200,16
24482,12201,49
24483,12202,16
24484,12202,1
24485,12203,71
24486,12203,16
24487,12203,49
24488,12204,65
24489,12205,45
24490,12205,48
24491,12205,16
24492,12206,22
24493,12206,40
24494,12206,34
24495,12207,45
24496,12207,48
24497,12207,49
24498,12208,67
24499,12209,66
24500,12209,11
24501,12210,22
24502,12210,16
24503,12210,49
24504,12211,2
24505,12211,44
24506,12211,78
24507,12212,16
24508,12212,49
24509,12212,40
24510,12213,45
24511,12213,48
24512,12213,34
24513,12214,65
24514,12215,34
24515,12216,2
24516,12216,31
24517,12217,2
24518,12218,65
24519,12219,16
24520,12219,49
24521,12219,40
24522,12220,14
24523,12221,1
24524,12221,14
24525,12222,14
24526,12223,14
24527,12224,1
24528,12224,14
24529,12225,1
24530,12225,14
24531,12226,2
24532,12226,49
24533,12226,34
24534,12227,16
24535,12228,2
24536,12229,67
24537,12230,67
24538,12230,11
24539,12231,2
24540,12231,16
24541,12232,31
24542,12233,45
24543,12233,48
24544,12233,2
24545,12234,49
24546,12235,2
24547,12235,31
24548,12236,67
24549,12237,16
24550,12237,31
24551,12238,34
24552,12239,67
24553,12240,45
24554,12240,34
24555,12241,48
24556,12241,2
24557,12241,1
24558,12242,45
24559,12242,48
24560,12242,1
24561,12243,31
24562,12244,45
24563,12244,32
24564,12244,44
24565,12245,2
24566,12246,16
24567,12246,1
24568,12246,20
24569,12247,22
24570,12247,16
24571,12247,34
24572,12248,45
24573,12248,49
24574,12248,34
24575,12249,16
24576,12249,31
24577,12250,2
24578,12250,31
24579,12251,16
24580,12251,68
24581,12251,34
24582,12252,16
24583,12252,68
24584,12253,2
24585,12254,16
24586,12254,34
24587,12255,65
24588,12255,23
24589,12256,16
24590,12256,34
24591,12257,45
24592,12257,48
24593,12257,16
24594,12258,65
24595,12259,40
24596,12259,34
24597,12260,16
24598,12261,48
24599,12261,14
24600,12261,20
24601,12262,48
24602,12262,80
24603,12262,14
24604,12263,45
24605,12263,48
24606,12263,32
24607,12264,2
24608,12264,14
24609,12265,2
24610,12265,16
24611,12265,76
24612,12266,48
24613,12266,16
24614,12266,40
24615,12267,2
24616,12267,16
24617,12267,76
24618,12268,48
24619,12268,2
24620,12268,14
24621,12269,2
24622,12269,1
24623,12269,14
24624,12270,22
24625,12270,16
24626,12271,14
24627,12272,16
24628,12272,34
24629,12273,16
24630,12274,2
24631,12274,31
24632,12275,65
24633,12275,23
24634,12276,23
24635,12277,16
24636,12278,65
24637,12278,16
24638,12278,67
24639,12279,64
24640,12279,1
24641,12279,66
24642,12280,16
24643,12281,2
24644,12281,14
24645,12282,16
24646,12282,49
24647,12282,34
24648,12283,16
24649,12283,68
24650,12284,65
24651,12285,49
24652,12285,34
24653,12286,16
24654,12287,67
24655,12288,32
24656,12289,71
24657,12289,49
24658,12289,34
24659,12290,65
24660,12291,65
24661,12291,6
24662,12292,31
24663,12293,31
24664,12294,2
24665,12294,31
24666,12295,2
24667,12295,31
24668,12296,65
24669,12296,23
24670,12297,65
24671,12298,71
24672,12298,65
24673,12299,45
24674,12299,48
24675,12300,65
24676,12301,71
24677,12301,65
24678,12301,23
24679,12302,16
24680,12302,49
24681,12302,34
24682,12303,2
24683,12303,49
24684,12304,71
24685,12304,65
24686,12305,49
24687,12305,34
24688,12306,65
24689,12307,65
24690,12308,2
24691,12309,2
24692,12309,31
24693,12310,71
24694,12310,16
24695,12310,68
24696,12311,67
24697,12312,67
24698,12313,65
24699,12314,65
24700,12315,67
24701,12316,67
24702,12317,49
24703,12317,20
24704,12317,34
24705,12318,67
24706,12319,67
24707,12320,45
24708,12320,48
24709,12320,2
24710,12321,11
24711,12322,67
24712,12323,45
24713,12323,16
24714,12324,16
24715,12324,31
24716,12325,45
24717,12325,22
24718,12325,16
24719,12326,2
24720,12326,67
24721,12326,63
24722,12327,16
24723,12327,68
24724,12328,6
24725,12328,67
24726,12329,64
24727,12329,66
24728,12330,2
24729,12330,31
24730,12331,66
24731,12332,48
24732,12332,2
24733,12332,14
24734,12333,32
24735,12334,45
24736,12334,2
24737,12334,22
24738,12335,2
24739,12335,20
24740,12336,32
24741,12337,65
24742,12337,16
24743,12338,45
24744,12338,48
24745,12338,49
24746,12339,65
24747,12340,45
24748,12340,22
24749,12340,16
24750,12341,32
24751,12342,32
24752,12343,11
24753,12344,2
24754,12344,16
24755,12345,67
24756,12346,45
24757,12346,48
24758,12346,32
24759,12347,45
24760,12348,22
24761,12348,65
24762,12349,45
24763,12349,34
24764,12350,16
24765,12351,11
24766,12352,32
24767,12352,44
24768,12353,45
24769,12353,48
24770,12353,32
24771,12354,16
24772,12354,31
24773,12355,16
24774,12356,2
24775,12356,16
24776,12357,64
24777,12357,66
24778,12358,2
24779,12358,16
24780,12359,64
24781,12359,66
24782,12359,11
24783,12360,2
24784,12361,64
24785,12361,66
24786,12361,11
24787,12362,16
24788,12363,2
24789,12363,16
24790,12364,49
24791,12364,34
24792,12365,2
24793,12365,1
24794,12365,14
24795,12366,45
24796,12366,48
24797,12366,2
24798,12367,66
24799,12367,11
24800,12368,64
24801,12368,66
24802,12369,16
24803,12370,64
24804,12370,66
24805,12370,11
24806,12371,45
24807,12371,49
24808,12371,20
24809,12372,16
24810,12372,76
24811,12373,2
24812,12373,31
24813,12374,2
24814,12374,1
24815,12374,14
24816,12375,45
24817,12375,16
24818,12376,77
24819,12376,48
24820,12376,2
24821,12377,2
24822,12377,22
24823,12377,16
24824,12378,2
24825,12378,16
24826,12378,44
24827,12379,45
24828,12379,48
24829,12380,45
24830,12380,48
24831,12381,45
24832,12381,48
24833,12382,2
24834,12382,49
24835,12383,71
24836,12383,22
24837,12383,16
24838,12384,14
24839,12384,69
24840,12385,16
24841,12385,14
24842,12385,69
24843,12386,65
24844,12387,65
24845,12388,2
24846,12388,78
24847,12389,2
24848,12389,1
24849,12389,78
24850,12390,2
24851,12391,67
24852,12392,16
24853,12392,31
24854,12393,64
24855,12393,66
24856,12394,64
24857,12394,66
24858,12395,66
24859,12396,64
24860,12396,66
24861,12397,64
24862,12397,66
24863,12398,64
24864,12398,66
24865,12399,64
24866,12399,66
24867,12400,64
24868,12400,66
24869,12401,64
24870,12401,66
24871,12402,67
24872,12403,64
24873,12403,66
24874,12404,11
24875,12405,2
24876,12405,16
24877,12405,31
24878,12406,65
24879,12406,1
24880,12406,11
24881,12407,71
24882,12407,49
24883,12408,22
24884,12408,65
24885,12408,16
24886,12409,22
24887,12409,65
24888,12410,65
24889,12410,11
24890,12411,11
24891,12411,23
24892,12412,16
24893,12413,22
24894,12413,65
24895,12413,67
24896,12414,65
24897,12415,65
24898,12415,68
24899,12415,11
24900,12416,65
24901,12417,22
24902,12417,65
24903,12417,16
24904,12418,65
24905,12419,66
24906,12419,11
24907,12420,65
24908,12420,67
24909,12420,81
24910,12421,2
24911,12421,16
24912,12422,80
24913,12422,1
24914,12422,14
24915,12423,45
24916,12423,48
24917,12423,16
24918,12424,2
24919,12424,16
24920,12424,31
24921,12425,64
24922,12425,66
24923,12425,11
24924,12426,22
24925,12426,16
24926,12426,49
24927,12427,1
24928,12427,6
24929,12427,11
24930,12428,65
24931,12429,79
24932,12430,49
24933,12430,34
24934,12431,22
24935,12431,65
24936,12432,77
24937,12432,2
24938,12432,78
24939,12433,65
24940,12433,23
24941,12434,48
24942,12434,16
24943,12434,1
24944,12435,16
24945,12435,68
24946,12436,16
24947,12436,49
24948,12437,16
24949,12437,31
24950,12438,65
24951,12439,71
24952,12439,65
24953,12440,65
24954,12441,45
24955,12441,16
24956,12441,49
24957,12442,16
24958,12442,72
24959,12443,45
24960,12443,48
24961,12443,16
24962,12444,45
24963,12444,48
24964,12444,16
24965,12445,2
24966,12445,1
24967,12445,14
24968,12446,23
24969,12447,16
24970,12447,34
24971,12448,23
24972,12449,45
24973,12449,48
24974,12449,14
24975,12450,22
24976,12450,16
24977,12450,34
24978,12451,2
24979,12451,72
24980,12451,67
24981,12452,2
24982,12452,31
24983,12453,45
24984,12453,48
24985,12453,20
24986,12454,45
24987,12454,20
24988,12455,16
24989,12455,49
24990,12455,40
24991,12456,71
24992,12456,2
24993,12456,1
24994,12457,2
24995,12457,20
24996,12458,45
24997,12458,48
24998,12458,32
24999,12459,2
25000,12459,65
25001,12459,63
25002,12460,32
25003,12461,2
25004,12462,49
25005,12463,65
25006,12463,23
25007,12464,65
25008,12464,11
25009,12464,31
25010,12465,65
25011,12465,44
25012,12465,11
25013,12466,71
25014,12466,16
25015,12467,64
25016,12467,1
25017,12467,66
25018,12468,45
25019,12468,48
25020,12469,2
25021,12469,14
25022,12470,65
25023,12470,11
25024,12471,71
25025,12471,2
25026,12472,64
25027,12472,66
25028,12472,11
25029,12473,64
25030,12473,66
25031,12473,11
25032,12474,32
25033,12475,22
25034,12475,65
25035,12476,2
25036,12477,16
25037,12477,34
25038,12478,11
25039,12479,65
25040,12479,11
25041,12480,16
25042,12480,1
25043,12481,2
25044,12481,16
25045,12481,31
25046,12482,45
25047,12482,48
25048,12482,1
25049,12483,65
25050,12484,64
25051,12484,66
25052,12484,11
25053,12485,16
25054,12485,1
25055,12486,16
25056,12487,49
25057,12488,22
25058,12488,65
25059,12489,23
25060,12490,79
25061,12491,22
25062,12491,16
25063,12491,34
25064,12492,45
25065,12492,34
25066,12493,23
25067,12494,22
25068,12494,16
25069,12495,65
25070,12496,16
25071,12496,68
25072,12496,6
25073,12497,45
25074,12497,48
25075,12497,22
25076,12498,45
25077,12498,48
25078,12498,72
25079,12499,79
25080,12499,6
25081,12499,11
25082,12500,66
25083,12501,65
25084,12501,81
25085,12502,71
25086,12502,16
25087,12502,31
25088,12503,48
25089,12503,1
25090,12503,14
25091,12504,16
25092,12505,2
25093,12505,14
25094,12506,23
25095,12507,65
25096,12508,49
25097,12508,34
25098,12509,2
25099,12509,16
25100,12510,77
25101,12510,2
25102,12510,78
25103,12511,16
25104,12511,1
25105,12511,14
25106,12512,45
25107,12512,48
25108,12512,71
25109,12513,71
25110,12513,2
25111,12514,45
25112,12514,48
25113,12514,2
25114,12515,65
25115,12516,2
25116,12516,1
25117,12516,14
25118,12517,49
25119,12517,40
25120,12517,34
25121,12518,2
25122,12518,1
25123,12518,14
25124,12519,45
25125,12519,48
25126,12519,2
25127,12520,65
25128,12520,23
25129,12521,16
25130,12522,44
25131,12522,14
25132,12523,65
25133,12524,65
25134,12524,81
25135,12525,22
25136,12525,16
25137,12525,49
25138,12526,71
25139,12526,2
25140,12527,81
25141,12528,49
25142,12528,40
25143,12528,34
25144,12529,22
25145,12529,16
25146,12530,2
25147,12530,16
25148,12531,66
25149,12532,1
25150,12532,44
25151,12532,14
25152,12533,45
25153,12533,48
25154,12533,16
25155,12534,45
25156,12534,48
25157,12535,2
25158,12536,77
25159,12536,2
25160,12537,75
25161,12537,22
25162,12537,16
25163,12538,45
25164,12538,48
25165,12538,2
25166,12539,45
25167,12539,48
25168,12540,45
25169,12540,48
25170,12540,2
25171,12541,2
25172,12542,45
25173,12542,48
25174,12542,2
25175,12543,22
25176,12543,65
25177,12543,40
25178,12544,45
25179,12545,45
25180,12546,2
25181,12547,64
25182,12547,66
25183,12548,65
25184,12548,23
25185,12549,65
25186,12549,81
25187,12550,1
25188,12550,14
25189,12550,66
25190,12551,16
25191,12551,6
25192,12552,45
25193,12552,48
25194,12552,80
25195,12553,45
25196,12553,14
25197,12554,65
